,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal
2025-04-15,2393.0,2393.05,2345.4,2361.05,168189.0,2356.05,2350.504012,48.67283030122284,2.7316212062960403,0.4386013664349485
2025-04-11,2390.15,2393.0,2345.8,2366.6,202155.0,2356.8225,2352.275012,47.76142054940052,2.930595244340566,0.937000175608085
2025-04-09,2289.4,2354.0,2289.4,2349.45,177878.0,2356.27,2354.005012,50.14340344168254,1.6889345435865835,1.0873870573126292
2025-04-08,2260.5,2306.1,2252.4,2289.35,118104.0,2351.5899999999997,2354.331012,45.15064562410327,-4.0845573881183554,0.05299812360711987
2025-04-07,2140.05,2261.3,2140.05,2250.15,194101.0,2347.4,2353.236014,37.67586580086581,-11.680543517824844,-2.2937102856612035
2025-04-04,2239.65,2267.0,2222.15,2244.45,82603.0,2341.8599999999997,2352.241014,39.0493550196298,-17.95212955640136,-5.4253942262655865
2025-04-03,2211.4,2252.0,2211.4,2245.2,31331.0,2335.6225000000004,2351.198012,39.520112914608326,-22.60127245274134,-8.860569947428614
2025-04-02,2232.0,2249.0,2191.5,2238.35,63140.0,2328.4725,2349.38801,36.63848688923915,-26.531385337007123,-12.394733087787571
2025-04-01,2260.05,2284.6,2220.3,2233.65,97007.0,2322.7275,2347.544008,36.81255398790671,-29.68226385743037,-15.852239290587208
2025-03-28,2249.95,2295.95,2240.45,2259.35,52742.0,2319.5375,2346.3490060000004,20.517928286852495,-29.765811806935744,-18.63495382532335
2025-03-27,2243.85,2260.5,2210.0,2236.75,72835.0,2314.3125,2344.397004,20.551423907128537,-31.292002638911526,-21.16636361094077
2025-03-26,2279.7,2279.7,2236.45,2243.85,151630.0,2310.3774999999996,2341.751006,27.28439974320554,-31.56546357620209,-23.246183619044704
2025-03-25,2260.0,2291.95,2243.2,2270.7,249719.0,2307.94,2339.258004,27.962688149247256,-29.280900414004464,-24.45312698502438
2025-03-24,2248.0,2266.0,2240.7,2256.15,109001.0,2304.1675,2336.529002,27.151090983943888,-28.316521087220735,-25.225805809042456
2025-03-21,2245.0,2253.0,2225.7,2247.45,137371.0,2300.2775,2333.701,26.863543788187215,-27.93142912926669,-25.76693047509236
2025-03-20,2201.5,2248.45,2188.5,2241.8,109297.0,2291.2599999999998,2330.994998,24.592833876221448,-27.761594276309552,-26.165863236518348
2025-03-19,2209.75,2213.15,2193.4,2200.8,135617.0,2281.3450000000003,2327.751998,22.41603265912039,-30.579547451801773,-27.048600081668376
2025-03-18,2190.0,2215.0,2178.8,2201.65,162523.0,2273.9275000000002,2324.742,29.138915318743997,-32.37103829058424,-28.113087725471026
2025-03-17,2175.8,2191.95,2156.5,2171.05,172285.0,2263.7475,2320.7039999999997,30.381944444444372,-35.844626340537616,-29.65939545083119
2025-03-13,2200.95,2210.7,2166.0,2175.85,108954.0,2254.1825,2317.234,32.90981564524154,-37.77492631015366,-31.282501624666413
2025-03-12,2223.7,2230.0,2184.8,2192.85,126214.0,2245.7725,2313.737,37.93500806637467,-37.50157721260757,-32.52631674346281
2025-03-11,2243.95,2261.55,2211.0,2217.3,65757.0,2238.3075,2310.848,45.512683862715875,-34.91088129324544,-33.00322965378992
2025-03-10,2218.8,2267.4,2195.0,2247.75,39081.0,2233.2225,2308.183,52.708413369189394,-30.05571249254399,-32.413726221174265
2025-03-07,2228.7,2228.7,2188.9,2203.8,54634.0,2228.945,2304.384,40.028720157960876,-29.4132555597198,-31.81363208858493
2025-03-06,2177.0,2229.4,2164.15,2219.55,126319.0,2227.415,2301.62,46.83474420316528,-27.31894483297674,-30.914694637105647
2025-03-05,2151.1,2190.9,2151.0,2171.35,21119.0,2223.76,2298.426,38.41112531969306,-29.20988237544543,-30.57373218466508
2025-03-04,2179.05,2181.35,2136.0,2155.95,95062.0,2219.2974999999997,2294.279,30.960676953708273,-31.58640633742698,-30.77626701526903
2025-03-03,2202.0,2202.0,2158.55,2176.95,153160.0,2216.2275,2290.984,37.13450292397655,-31.41385489454251,-30.9037845911497
2025-02-28,2245.0,2250.0,2186.85,2191.8,86676.0,2214.1349999999998,2287.141,41.13712374581946,-29.736498007201135,-30.67032727432194
2025-02-27,2272.0,2272.0,2233.55,2246.6,38133.0,2213.4975,2284.453,50.66097493803357,-23.71351065816407,-29.278963950908974
2025-02-25,2242.4,2269.0,2238.8,2260.2,94689.0,2214.67,2282.554,58.847184986595124,-17.639875710183787,-26.95114630252116
2025-02-24,2236.9,2251.85,2219.0,2242.2,35987.0,2214.5875,2280.375,55.74606773416462,-14.115766547958629,-24.384070351394467
2025-02-21,2245.75,2251.0,2227.4,2241.6,118305.0,2213.1324999999997,2277.9970000000003,60.926126684218644,-11.241701248065965,-21.75559653055332
2025-02-20,2254.55,2256.7,2228.0,2248.85,18644.0,2212.7675000000004,2275.315,61.22041192745158,-8.283638686922586,-19.06120496168329
2025-02-19,2304.5,2305.0,2247.2,2250.25,27701.0,2212.9075000000003,2273.6409999999996,59.26703261220536,-5.760018125444731,-16.400967594321937
2025-02-18,2334.95,2334.95,2289.1,2295.8,22883.0,2215.6075,2272.4519999999998,61.8651753325272,-0.08439529418501479,-13.137653134183028
2025-02-17,2317.35,2333.3,2300.05,2328.85,64066.0,2222.0099999999998,2271.63,62.16256748650269,6.999177739302013,-9.110286959375909
2025-02-14,2320.0,2365.85,2313.6,2318.05,43845.0,2227.83,2270.364,69.02581182348044,11.607836273207795,-4.966662312768537
2025-02-13,2250.1,2346.1,2250.1,2324.05,96268.0,2235.4800000000005,2269.874,67.98623063683304,15.564858982291298,-0.8603580536847177
2025-02-12,2326.0,2340.0,2306.0,2331.9,54919.0,2243.2825,2270.049,82.09074555266848,19.113807359253315,3.1344750289588097
2025-02-11,2375.0,2377.55,2296.3,2314.4,128230.0,2249.3599999999997,2269.5119999999997,81.40733399405363,20.280695468406975,6.563719116886845
2025-02-10,2371.95,2398.2,2353.15,2363.55,52992.0,2256.6724999999997,2270.3320000000003,83.27389443651937,24.88403207165129,10.22778170787256
2025-02-07,2382.95,2382.95,2336.85,2363.65,28696.0,2262.4674999999997,2271.216,82.3451910408433,28.215019847330495,13.82522933578993
2025-02-06,2394.15,2408.0,2361.0,2373.5,62946.0,2270.9525000000003,2272.054,78.74943362029916,31.288876929421804,17.317958854536332
2025-02-05,2444.15,2446.0,2385.55,2390.4,60409.0,2279.495,2273.357,79.06250000000013,34.68858523559584,20.79208413076417
2025-02-04,2464.1,2464.1,2403.0,2439.9,120825.0,2292.9224999999997,2273.712,88.68884540117429,40.90515317135987,24.81469793889807
2025-02-03,2509.8,2518.8,2418.0,2441.4,164795.0,2307.195,2274.558,88.96255850234019,45.42916078368671,28.937590507867903
2025-01-31,2401.5,2478.0,2401.5,2471.3,88899.0,2321.9125,2276.984,89.85844830675515,50.84085728607579,33.31824386351977
2025-01-30,2382.0,2423.95,2382.0,2411.6,64780.0,2332.9025,2277.723,73.91433229583518,49.739401117437865,36.60247531430956
2025-01-29,2389.65,2395.45,2363.8,2384.2,37255.0,2339.7825,2278.064,63.84711779448617,46.124014538317624,38.50678315911403
2025-01-28,2408.85,2408.85,2379.6,2389.8,77652.0,2346.2625,2278.639,60.445586975149986,43.21250493583875,39.447927514460105
2025-01-27,2358.55,2408.0,2358.55,2392.4,86795.0,2353.7725,2279.155,63.11056251102094,40.646347707671794,39.68761155310268
2025-01-24,2323.1,2379.95,2323.1,2368.9,57350.0,2360.1375000000003,2279.544,57.448928749377146,36.29808806228766,39.009706854939154
2025-01-23,2349.8,2349.8,2255.0,2322.9,218717.0,2363.8399999999997,2280.215,48.67334905660378,28.808370957001898,36.96943967535044
2025-01-22,2335.3,2360.75,2332.4,2342.95,77351.0,2368.475,2282.071,54.177029992684666,24.211405348861717,34.41783281005144
2025-01-21,2348.45,2377.45,2332.05,2340.4,249053.0,2370.7050000000004,2283.99,46.07826528883617,20.130471914340433,31.560360630908114
2025-01-20,2362.95,2367.85,2335.05,2345.35,33185.0,2371.53,2285.993,46.94999999999997,17.098606406809722,28.668009786087524
2025-01-17,2355.8,2379.0,2342.9,2354.25,44456.0,2373.34,2288.3109999999997,46.781474669787656,15.238298982881588,25.982067625445662
2025-01-16,2373.2,2375.0,2326.2,2345.9,98037.0,2374.4325,2290.556,42.34079173838211,12.9410659836185,23.373867297079705
2025-01-15,2394.5,2394.5,2350.25,2373.2,46414.0,2376.4975,2292.833,37.56988445769655,13.171462456118206,21.333386328887077
