,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal
2025-07-28,2023.0,2056.05,1960.1,1965.6,363208.0,,,,0.0,0.0
2025-07-25,2144.8999,2146.05,2118.3501,2124.95,57475.0,,,,3.575160256410527,1.9862001424502926
2025-07-24,2169.6001,2169.6001,2140.0,2141.45,383282.0,,,,5.06712780161115,3.248875412598185
2025-07-23,2160.0,2179.6001,2158.0,2169.8,149541.0,,,,6.64508740353449,4.3993537293110245
2025-07-22,2165.0,2171.8501,2145.6001,2159.95,24404.0,,,,6.97067706306143,5.164264287899318
2025-07-21,2140.75,2167.55,2131.5,2164.6499,36194.0,,,,7.236345524789158,5.725913508584611
2025-07-18,2171.1001,2171.1001,2130.7,2140.75,43957.0,,,,6.199372020245846,5.845733227162328
2025-07-17,2182.0,2190.0,2168.2,2171.95,117379.0,,,,6.888237814488548,6.096266683799929
2025-07-16,2188.05,2188.9,2156.65,2178.85,34214.0,,,,7.602791062978213,6.4442812892960974
2025-07-15,2210.15,2232.45,2182.4,2188.25,39876.0,,,,8.483251819854559,6.9011290502180564
2025-07-14,2229.05,2229.05,2198.0,2203.3,259348.0,,,,9.802313446709377,7.535891618988172
2025-07-11,2199.4,2225.0,2199.4,2219.8,97222.0,,,,11.542385653327074,8.39631851169215
2025-07-10,2228.0,2241.95,2198.6,2218.9,143697.0,,,,12.628916497434602,9.292083298799481
2025-07-09,2213.6,2233.2,2213.6,2228.35,72443.0,,,89.56484840526925,13.825861860093482,10.240553156545765
2025-07-08,2201.0,2241.0,2186.2,2224.5,580153.0,,,88.53827837944525,14.323668351964898,11.08695636090909
2025-07-07,2128.45,2157.5,2123.2,2147.0,198295.0,,,54.339700326471444,9.821018513549461,10.826435789253216
2025-07-04,2126.4,2136.5,2111.25,2128.4,286734.0,,,47.45266246547924,5.1141896387634915,9.657668253973426
2025-07-03,2159.95,2159.95,2122.0,2126.25,38962.0,,,40.53054188348933,1.3111795349004751,7.957747459533237
2025-07-02,2177.05,2196.0,2161.0,2167.75,201669.0,,,51.49082682784929,1.034757687000365,6.552903570903959
2025-07-01,2163.1,2186.6,2159.05,2183.8,292939.0,2162.712495,,53.50798809598397,1.8554284824090246,5.602450576238292
2025-06-30,2207.0,2207.0,2155.0,2163.65,83819.0,2172.614995,,54.25334323922735,1.1341534954435701,4.700471874948029
2025-06-27,2205.05,2216.8,2183.0,2208.0,265358.0,2176.7674949999996,,56.38392066584029,3.537053914592434,4.466058618336028
2025-06-26,2208.65,2208.65,2180.0,2204.0,62579.0,2179.8949949999997,,54.49991053855789,5.086932613226963,4.590970768503281
2025-06-25,2227.8,2227.8,2191.45,2198.05,57416.0,2181.307495,,51.775362318840614,5.821602864329634,4.83826500166665
2025-06-24,2200.1,2233.1,2190.6,2223.3,119665.0,2184.474995,,53.49406009783368,8.079473317277916,5.488964939650937
2025-06-23,2168.65,2189.8,2151.45,2184.9,49359.0,2185.4875,,44.33625446283673,7.046111849599583,5.8013384125324885
2025-06-20,2145.0,2174.4,2132.95,2169.45,51454.0,2186.9225,,42.33689756702305,5.063514245981878,5.653415924592421
2025-06-19,2148.0,2154.3,2135.0,2145.3,93102.0,2185.59,,37.69082555209726,1.73176813561804,4.86756631257947
2025-06-18,2130.0,2135.8,2110.7,2133.3,23019.0,2183.3125,,36.801736613603495,-1.752947188501821,3.541411487167376
2025-06-17,2138.0,2155.0,2129.9,2136.7,590242.0,2180.7349999999997,,48.10243183492995,-4.206044924757862,1.989999649951618
2025-06-16,2103.6,2145.0,2092.0,2138.45,272191.0,2177.4925,,51.9740718915733,-5.945264945233703,0.40137343171214046
2025-06-13,2099.2,2114.95,2075.0,2110.8,42112.0,2172.0425000000005,,47.241564006427446,-9.270744141302202,-1.5345839063167077
2025-06-12,2134.3,2148.45,2122.65,2126.0,9649.0,2167.3975,,41.77339901477829,-10.637311795336245,-3.3562841238076833
2025-06-11,2152.0,2161.25,2132.5,2144.65,52926.0,2163.2125,,42.36395552954939,-10.194309583620907,-4.724583025740058
2025-06-10,2141.3,2172.65,2138.9,2151.2,370801.0,2159.5475,,47.435633367662135,-9.24013684703823,-5.62806028391605
2025-06-09,2100.05,2142.45,2089.85,2138.5,209965.0,2159.1225000000004,,33.538607295120684,-9.342416139532816,-6.371172608776273
2025-06-06,2044.0,2084.5,2033.55,2072.3,247803.0,2156.3175,,25.905598243688146,-14.315136132140196,-7.960377894729748
2025-06-05,2048.25,2055.45,2034.5,2039.65,150172.0,2151.9875,,23.599999999999866,-20.517885334997118,-10.472401109593106
2025-06-04,2036.45,2058.55,2036.45,2046.45,82721.0,2145.9225,,18.593500266382335,-24.618902639090265,-13.302171591760857
2025-06-03,2064.7,2074.5,2033.4,2045.6,922173.0,2139.0125,,21.45491803278668,-27.611142022287368,-16.164346126118144
2025-06-02,2060.2,2071.95,2051.3,2064.5,261879.0,2134.0550000000003,,28.793695696100116,-28.188240164579383,-18.569380680951284
2025-05-30,2070.2,2088.2,2065.6,2075.7,93617.0,2127.44,,35.15991471215335,-27.455918648699026,-20.346839483972982
2025-05-29,2073.95,2095.0,2055.5,2084.3,121798.0,2121.4550000000004,,39.398528775421845,-25.905020793319636,-21.45855140503508
2025-05-28,2068.9,2079.8,2063.5,2073.9,24158.0,2115.2475000000004,,36.81226375472494,-25.197614300634996,-22.206404701161414
2025-05-27,2080.25,2099.2,2061.2,2078.75,515712.0,2108.02,,37.62437810945274,-23.979477211616086,-22.561034649565084
2025-05-26,2080.1,2111.0,2080.1,2089.45,139911.0,2103.2475,,45.239687848383404,-21.920454554584012,-22.432914166221597
2025-05-23,2061.1,2108.4,2061.1,2100.85,169643.0,2099.8175,,44.29575867543658,-19.170383384761408,-21.78038982020559
