,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal,MA_5,MA_20,Above_MA5,Above_MA20,Price_Change,Volume_MA,High_Volume,RSI_Overbought,RSI_Oversold,Tomorrow_Up,Tomorrow_Change
2025-06-03,1937.0,1952.3,1920.0,1925.25,1315192.0,1958.73,,44.13218839448349,-9.474348441907978,-9.237342530925718,1954.85,1958.73,0,0,-0.8012159934047802,493738.1,1,0,0,1,0.3947539280612755
2025-06-02,1934.75,1935.7,1908.0,1932.85,257416.0,1955.3375,,40.96783062963978,-10.152094894772064,-9.420312460395198,1945.7,1955.3375,0,0,0.3947539280612755,496011.55,0,0,0,1,0.6079105983392452
2025-05-30,1925.1,1948.6,1925.1,1944.6,341757.0,1951.8475000000003,,53.0116779348494,-9.663092473513643,-9.468872594058194,1938.8799999999999,1951.8475000000003,1,0,0.6079105983392452,501372.35,0,0,0,0,-0.8073639823099721
2025-05-29,1939.85,1940.75,1907.1,1928.9,285377.0,1947.1425,,48.59154929577464,-10.379642891553203,-9.651039051163837,1934.48,1947.1425,0,0,-0.8073639823099721,498336.6,0,0,0,0,-0.2643993986209847
2025-05-28,1922.0,1934.25,1918.0,1923.8,134589.0,1944.3225,,48.373527762198556,-11.21590652210557,-9.964029586177794,1931.08,1944.3224999999998,0,0,-0.2643993986209847,498723.2,0,0,0,1,0.14814429774405724
2025-05-27,1933.95,1948.2,1916.05,1926.65,1156817.0,1942.63,,47.609561752988085,-11.521545202801462,-10.275546277968092,1931.36,1942.6299999999999,0,0,0.14814429774405724,433297.6,1,0,0,1,0.6903173902888415
2025-05-26,1933.0,1949.9,1927.05,1939.95,338479.0,1942.2375,,56.629672897196265,-10.596528127439116,-10.339744884857256,1932.78,1942.2375,1,0,0.6903173902888415,438638.9,0,0,0,0,-0.329905409933251
2025-05-23,1920.25,1936.95,1914.85,1933.55,290510.0,1940.63,,47.25310660562456,-10.248715282332114,-10.321538456831089,1930.5700000000002,1940.6299999999999,1,0,-0.329905409933251,437066.25,0,0,0,0,-0.6878539474024392
2025-05-22,1915.0,1923.95,1905.55,1920.25,123260.0,1939.9025,,40.74424471775469,-10.895606330195506,-10.436354591989346,1928.8400000000001,1939.9025000000001,0,0,-0.6878539474024392,435593.25,0,0,0,1,0.3306861085796031
2025-05-21,1925.65,1946.65,1921.35,1926.6,209057.0,1939.5375,,36.776581426648654,-10.781908434849356,-10.50546659356066,1929.4,1939.5375,0,0,0.3306861085796031,436277.0,0,0,0,0,-0.6358351500051929
2025-05-20,1928.0,1935.8,1912.95,1914.35,344099.0,1938.775,1968.092,28.31589605129936,-11.527477500265604,-10.709871692268704,1926.94,1938.775,0,0,-0.6358351500051929,393173.45,0,0,1,1,1.2719722098884834
2025-05-19,1941.65,1945.0,1931.25,1938.7,312335.0,1938.9575,1966.705,38.399071925754065,-10.072808920213674,-10.582457683046892,1926.6899999999998,1938.9575,1,0,1.2719722098884834,393445.2,0,0,0,0,-0.260483829370195
2025-05-16,1930.3,1943.15,1928.1,1933.65,641133.0,1939.7775,1965.288,44.23655195456065,-9.214332609800522,-10.308830168978494,1926.7100000000003,1939.7774999999997,1,0,-0.260483829370195,415514.75,1,0,0,1,0.005171566726125398
2025-05-15,1910.65,1944.1,1897.0,1933.75,254933.0,1939.3675,1963.683,47.47583243823846,-8.428779390454338,-9.932817265556292,1929.4100000000003,1939.3674999999998,1,0,0.005171566726125398,420005.0,0,0,0,0,-1.1868131868131848
2025-05-14,1923.95,1930.2,1903.15,1910.8,165682.0,1937.4275,1961.407,45.086705202312125,-9.521306692184908,-9.850514669740502,1926.25,1937.4275000000002,0,0,-1.1868131868131848,421256.0,0,0,0,1,0.6437094410717936
2025-05-13,1944.05,1962.3,1920.5,1923.1,538724.0,1935.2875,1959.734,46.787479406919275,-9.300384616341717,-9.740488144488117,1928.0,1935.2875,0,0,0.6437094410717936,431607.35,1,0,0,1,1.7913785034579632
2025-05-12,1920.0,1960.0,1914.0,1957.55,327403.0,1934.235,1958.881,53.7116652335913,-6.307276924344251,-9.053843331416092,1931.77,1934.2350000000001,1,1,1.7913785034579632,419118.5,0,0,0,0,-3.49160940972133
2025-05-09,1905.15,1919.0,1886.45,1889.2,107594.0,1929.76,1957.517,41.25935711140466,-9.280052137848545,-9.099085228118607,1922.8799999999999,1929.7599999999998,0,0,-3.49160940972133,376613.25,0,0,0,1,1.9637941986025753
2025-05-08,1955.0,1955.0,1918.1,1926.3,331040.0,1928.53,1956.311,50.48243921265921,-8.57497378680614,-8.994262688855999,1921.39,1928.53,1,0,1.9637941986025753,382443.6,0,0,0,1,0.9526034366402092
2025-05-07,1930.6,1948.65,1922.3,1944.65,123501.0,1928.7225000000003,1955.28,53.27749453750911,-6.475453850322538,-8.49049995613163,1928.1599999999999,1928.7225000000003,1,1,0.9526034366402092,379944.9,0,0,0,0,-0.725066207286662
2025-05-06,1935.95,1939.45,1924.0,1930.55,172594.0,1928.9875,1953.985,48.29339143064632,-5.871309622741819,-7.966661086672936,1929.65,1928.9875,1,1,-0.725066207286662,322815.0,0,0,0,1,0.2900727771878442
2025-05-05,1938.8,1952.0,1933.0,1936.15,268311.0,1929.1525,1953.048,50.473415877640235,-4.888105954666571,-7.350949305411216,1925.3700000000001,1929.1525000000001,1,1,0.2900727771878442,323359.75,0,0,0,0,-0.5991271337448145
2025-05-02,1930.0,1941.85,1920.6,1924.55,205709.0,1928.15,1951.868,50.787834371564664,-4.980175374384089,-6.876794054155674,1932.4399999999998,1928.15,0,0,-0.5991271337448145,316557.35,0,0,0,0,-0.041568158790361576
2025-04-30,1914.45,1936.4,1910.2,1923.75,233615.0,1927.8925000000004,1950.214,49.46699083598281,-5.058834342173668,-6.513201826471097,1931.9299999999998,1927.8925000000004,0,0,-0.041568158790361576,313969.25,0,0,0,0,-0.8057179987004504
2025-04-29,1924.85,1929.0,1900.0,1908.25,280226.0,1927.115,1948.167,48.872875092387304,-6.290868991376556,-6.468735231540056,1924.65,1927.1150000000002,0,0,-0.8057179987004504,321251.1,0,0,0,1,0.5843049914843412
2025-04-28,1910.0,1929.45,1909.95,1919.4,327548.0,1926.7525,1946.525,46.25097125097126,-6.300389325542483,-6.435066033432943,1922.42,1926.7524999999998,0,0,0.5843049914843412,279787.65,1,0,0,0,-0.47150151088882764
2025-04-25,1922.05,1933.0,1891.9,1910.35,338662.0,1925.2725000000005,1944.987,45.54322876817137,-6.953743451992068,-6.538801558818909,1917.2599999999998,1925.2725000000003,0,0,-0.47150151088882764,279796.8,1,0,0,1,0.3140785719894179
2025-04-24,1911.95,1924.0,1903.55,1916.35,282082.0,1924.4125,1943.529,46.7452300785634,-6.910210640361356,-6.613083399000661,1915.6200000000001,1924.4125,1,0,0.3140785719894179,279375.4,1,0,0,1,0.352232107913486
2025-04-23,1969.3,1977.95,1920.2,1923.1,1208335.0,1924.555,1942.278,52.44922341696533,-6.261502850720262,-6.542767271265595,1915.4899999999998,1924.5549999999998,1,0,0.352232107913486,333629.15,1,0,0,1,2.017575789090542
2025-04-22,1940.0,1970.65,1935.2,1961.9,890620.0,1926.32,1941.802,56.9884726224784,-2.600932713549128,-5.7544001975646,1926.22,1926.3200000000002,1,1,2.017575789090542,367707.3,1,0,0,0,-1.7508537642081712
2025-04-21,1922.05,1950.0,1911.6,1927.55,494637.0,1926.98,1940.114,44.59459459459462,-2.431990921024635,-5.089918232915797,1927.85,1926.98,0,1,-1.7508537642081712,375234.2,1,0,0,0,-1.0894659023112263
2025-04-17,1879.05,1919.35,1877.75,1906.55,408716.0,1925.3725,1938.231,53.769280903758386,-3.940523334008049,-4.86003922287289,1927.0899999999997,1925.3725,0,0,-1.0894659023112263,380053.25,1,0,0,0,-1.5027143269255916
2025-04-16,1882.0,1882.05,1861.0,1877.9,358007.0,1922.5850000000005,1935.501,39.08434821831311,-7.354572182310449,-5.358945867301403,1919.4,1922.5850000000003,0,0,-1.5027143269255916,365896.95,0,0,0,0,-0.6922626337930615
2025-04-15,1870.15,1875.9,1854.45,1864.9,1027801.0,1919.1425000000004,1932.339,31.569216547261448,-10.978955223730736,-6.482947833284246,1907.7599999999998,1919.1425000000004,0,0,-0.6922626337930615,404540.35,1,0,0,0,-3.126172985146669
2025-04-11,1774.0,1818.95,1774.0,1806.6,344590.0,1913.9325,1928.867,26.21377854538484,-18.329455132945668,-8.852249452907142,1876.7,1913.9325000000001,0,0,-3.126172985146669,413485.75,0,0,1,0,-2.2749916971105844
2025-04-09,1767.75,1773.4,1753.45,1765.5,280853.0,1906.0525,1924.967,21.17885492315493,-27.14833941727852,-12.51146764308607,1844.2900000000002,1906.0525000000002,0,0,-2.2749916971105844,400592.2,0,0,1,1,0.20390824129141727
2025-04-08,1764.1,1782.0,1750.6,1769.1,507374.0,1896.63,1921.393,23.016837354625963,-33.46154904323521,-16.70148410385609,1816.8,1896.6299999999999,0,0,0.20390824129141727,409590.75,1,0,1,0,-0.6189587926063944
2025-04-07,1760.0,1779.6,1738.05,1758.15,784420.0,1890.0775,1917.242,22.23340040241453,-38.89749019142937,-21.140685474561952,1792.85,1890.0775,0,0,-0.6189587926063944,443432.05,1,0,1,1,3.347268435571471
2025-04-04,1808.0,1842.2,1807.95,1817.0,262330.0,1884.6125,1914.886,36.641780120041,-38.029041780530406,-24.51835682900297,1783.27,1884.6125,1,0,3.347268435571471,439996.55,0,0,0,0,-1.2823335167859051
2025-04-03,1779.05,1803.85,1776.7,1793.7,219013.0,1877.065,1912.082,32.23070398642918,-38.76986172917327,-27.3686578719876,1780.69,1877.0649999999998,1,0,-1.2823335167859051,444772.15,0,0,0,1,0.2062775268997008
2025-04-02,1767.3,1799.3,1767.3,1797.4,119365.0,1870.4075,1909.438,33.78785704033302,-38.61372302299014,-29.61767094192473,1787.0700000000002,1870.4075,1,0,0.2062775268997008,442110.7,0,0,0,0,-1.674641148325362
2025-04-01,1800.0,1810.0,1765.0,1767.3,511068.0,1861.965,1906.083,29.990602765471877,-40.44798569179375,-31.78373392251535,1786.7099999999998,1861.9650000000001,0,0,-1.674641148325362,454248.55,1,0,1,1,3.4629095230011897
2025-03-28,1830.0,1836.4,1806.75,1828.5,348897.0,1857.1625,1904.308,38.92012180838605,-36.55017073717522,-32.73702129622693,1800.78,1857.1625,1,0,3.4629095230011897,461407.95,0,0,0,0,-0.1777413180202303
2025-03-27,1799.5,1840.5,1798.7,1825.25,186393.0,1852.2375,1901.974,32.541203526255245,-33.33861240961164,-32.85733951999231,1802.4299999999998,1852.2375,1,0,-0.1777413180202303,459046.85,0,0,0,0,-1.057389398712505
2025-03-26,1824.0,1827.5,1802.5,1805.95,240192.0,1847.1225,1899.101,33.84267871379218,-31.97983932291254,-32.681839479306255,1804.8799999999999,1847.1225,1,0,-1.057389398712505,457045.15,0,0,0,1,0.8582740385946419
2025-03-25,1801.25,1843.9,1801.25,1821.45,711824.0,1842.225,1896.212,38.52481121898598,-29.31595971419597,-32.008663522386776,1809.69,1842.225,1,0,0.8582740385946419,476258.95,1,0,0,0,-1.1144966921957766
2025-03-24,1780.0,1804.0,1773.45,1801.15,126190.0,1836.765,1892.663,39.412332735549725,-28.512120853814626,-31.30935498543337,1816.4599999999998,1836.7649999999999,0,0,-1.1144966921957766,465635.35,0,0,0,0,-1.7377786414235485
2025-03-21,1749.55,1773.95,1749.55,1769.85,79048.0,1829.44,1888.486,37.518056467498326,-30.051355531336867,-31.0577550936818,1804.73,1829.4399999999998,0,0,-1.7377786414235485,455483.65,0,0,0,0,-0.14408000678023392
2025-03-20,1750.2,1773.25,1749.15,1767.3,120267.0,1821.65,1884.814,43.95384615384616,-31.117969645053563,-31.069798003991856,1793.14,1821.65,0,0,-0.14408000678023392,401080.25,0,0,0,0,-1.3268828155944101
2025-03-19,1734.0,1750.35,1732.0,1743.85,152217.0,1810.7475,1880.875,46.477956726858615,-33.467761206678006,-31.549390645666406,1780.72,1810.7475,0,0,-1.3268828155944101,364160.1,0,0,0,0,-0.613584884020979
2025-03-18,1724.25,1737.5,1715.5,1733.15,146908.0,1801.0275,1877.033,44.283669899825114,-35.78007169566536,-32.395526857271435,1763.06,1801.0275000000001,0,0,-0.613584884020979,346773.65,0,0,0,0,-1.3414880420044462
2025-03-17,1705.8,1724.0,1705.4,1709.9,97366.0,1791.1950000000002,1872.574,42.61667941851568,-39.03702025305665,-33.72382553844445,1744.81,1791.1950000000002,0,0,-1.3414880420044462,331206.15,0,0,0,0,-0.23978010409966277
2025-03-13,1714.9,1720.5,1700.0,1705.8,257562.0,1782.5899999999997,1867.798,29.558823529411768,-41.47062160265728,-35.2731847531682,1732.0,1782.5899999999997,0,0,-0.23978010409966277,326183.9,0,0,1,1,0.3546722945245495
2025-03-12,1688.85,1719.0,1688.85,1711.85,884523.0,1774.9375,1863.457,33.93523061825317,-42.42234423021182,-36.703016649965775,1720.9099999999999,1774.9375,0,0,0.3546722945245495,319020.0,1,0,0,0,-1.5713993632619605
2025-03-11,1684.3,1694.4,1670.3,1684.95,118232.0,1768.855,1858.68,29.7715416441806,-44.82892229091476,-38.328197779418446,1709.1299999999999,1768.855,0,0,-1.5713993632619605,307702.1,0,0,1,1,0.12463277842071907
2025-03-10,1688.35,1699.4,1683.0,1687.05,150454.0,1764.9325,1853.888,33.946789357871566,-46.03606278470306,-39.869770781433694,1699.9099999999999,1764.9325000000001,0,0,0.12463277842071907,301182.15,0,0,0,1,0.13633265167007913
2025-03-07,1686.95,1700.9,1677.35,1689.35,320468.0,1760.9450000000002,1848.876,13.58283171944511,-46.27377416232321,-41.15057145824857,1695.8,1760.9450000000002,0,0,0.13633265167007913,291836.85,1,0,1,1,0.02367774587859195
2025-03-06,1688.95,1700.0,1672.6,1689.75,268369.0,1757.525,1844.0,14.001062699256067,-45.900740058875726,-42.10060517875198,1692.5900000000001,1757.525,0,0,0.02367774587859195,266034.3,1,0,1,0,0.0
2025-03-05,1705.0,1710.65,1688.3,1689.75,256085.0,1751.1625,1839.39,15.600947306098234,-45.085351506498,-42.69755444449118,1688.17,1751.1625,1,0,0.0,265722.05,0,0,1,1,1.26645953543425
2025-03-04,1699.0,1714.7,1694.45,1711.15,334001.0,1747.0350000000003,1835.081,18.44965675057209,-42.22634276764143,-42.60331210909723,1693.4099999999999,1747.0350000000003,1,0,1.26645953543425,271471.45,1,0,1,0,-0.5785582795196254
2025-03-03,1735.25,1743.0,1694.15,1701.25,198233.0,1742.2275000000002,1830.819,19.61678832116786,-40.29455622377509,-42.141560931938734,1696.25,1742.2275000000002,1,0,-0.5785582795196254,275414.85,0,0,1,1,1.7545922116090962
2025-02-28,1681.3,1736.8,1681.3,1731.1,387232.0,1740.4175,1826.667,38.109849647131,-35.941563842554615,-40.90156151385984,1704.6,1740.4175,1,0,1.7545922116090962,269223.05,1,0,0,0,-1.8283172549246052
2025-02-27,1683.55,1710.0,1683.55,1699.45,341742.0,1733.9649999999997,1821.983,32.33532934131736,-34.64537367821367,-39.65032394656748,1706.5400000000002,1733.9649999999997,0,0,-1.8283172549246052,268865.3,1,0,0,0,-0.9326546823972492
2025-02-25,1672.0,1688.0,1672.0,1683.6,845599.0,1726.8824999999997,1816.98,33.66766061263213,-34.49896761173841,-38.620052679494215,1705.31,1726.8824999999997,0,0,-0.9326546823972492,301825.6,1,0,0,0,-0.46626277025421103
2025-02-24,1680.1,1684.5,1661.6,1675.75,166249.0,1720.3725,1812.279,34.19603524229072,-34.61710848291136,-37.81946384011085,1698.23,1720.3725,0,0,-0.46626277025421103,298128.45,0,0,0,1,0.9428614053409001
2025-02-21,1683.15,1694.8,1677.8,1691.55,106892.0,1713.8774999999998,1807.648,44.731553258685,-33.05511652729842,-36.86659437748476,1696.2899999999997,1713.8774999999998,0,0,0.9428614053409001,267881.85,0,0,0,0,-0.3044544943986205
2025-02-20,1715.05,1715.1,1685.0,1686.4,265310.0,1708.14,1802.225,44.46347031963473,-31.86534201655832,-35.866343905246055,1687.35,1708.14,0,0,-0.3044544943986205,274837.85,0,0,0,1,2.4045303605312984
2025-02-19,1718.65,1737.9,1713.05,1726.95,59133.0,1705.995,1798.98,53.60038149737725,-27.33607213700861,-34.160289551525686,1692.85,1705.9950000000001,1,1,2.4045303605312984,273842.1,0,0,0,0,-0.2576797243695528
2025-02-18,1715.0,1731.6,1706.35,1722.5,131530.0,1703.755,1794.9040000000002,60.026702269692926,-23.830880456913743,-32.094407732532694,1700.6299999999999,1703.7549999999999,1,1,-0.2576797243695528,274405.25,0,0,0,0,-0.3047895500725706
2025-02-17,1686.05,1720.0,1681.05,1717.25,200455.0,1702.425,1790.356,57.93067226890758,-21.23178387166422,-29.9218829602996,1708.9299999999998,1702.425,1,1,-0.3047895500725706,276817.15,0,0,0,0,-1.2956762265249666
2025-02-14,1700.05,1700.35,1679.55,1695.0,460544.0,1700.5175,1785.645,51.342999762300956,-20.72807617123885,-28.083121602447235,1709.6200000000001,1700.5175,0,0,-1.2956762265249666,292498.95,1,0,0,1,0.162241887905612
2025-02-13,1699.95,1714.0,1693.65,1697.75,84193.0,1699.91,1780.8770000000002,51.88058298072402,-19.87787646019615,-26.442072573968296,1711.89,1699.9099999999999,0,0,0.162241887905612,291840.3,0,0,0,1,0.5477838315417483
2025-02-12,1691.0,1711.6,1681.55,1707.05,143452.0,1699.9725,1776.5269999999998,53.89639639639639,-18.243476371777888,-24.802353333507263,1707.9099999999999,1699.9724999999999,0,1,0.5477838315417483,286134.8,0,0,0,0,-0.41885123458597073
2025-02-11,1706.0,1710.55,1688.2,1699.9,395827.0,1699.375,1772.05,47.292418772563174,-17.325339786239965,-23.306950624037057,1703.3899999999999,1699.375,0,1,-0.41885123458597073,261700.0,1,0,0,1,0.9118183422554216
2025-02-10,1715.3,1723.75,1708.9,1715.4,189950.0,1700.8974999999998,1768.193,53.316147176001905,-15.172269440790616,-21.680014387373195,1703.02,1700.8974999999998,1,1,0.9118183422554216,265285.9,0,0,0,1,0.9735338696513773
2025-02-07,1750.55,1767.4,1725.1,1732.1,368361.0,1703.15,1764.447,50.24975024975025,-11.980470347014716,-19.7401055792876,1710.4399999999998,1703.15,1,1,0.9735338696513773,276181.25,1,0,0,1,0.7274406789446353
2025-02-06,1735.35,1747.45,1724.05,1744.7,166115.0,1705.9175,1761.134,62.48964946177204,-8.338240402787278,-17.459732543974457,1719.83,1705.9175,1,1,0.7274406789446353,268463.6,0,0,0,0,-0.4126783974322312
2025-02-05,1731.05,1744.0,1718.7,1737.5,229559.0,1708.3049999999998,1757.557,65.62318840579717,-5.963914684451993,-15.160568972059416,1725.92,1708.3049999999998,1,1,-0.4126783974322312,266523.1,0,0,0,0,-0.8776978417266212
2025-02-04,1690.0,1726.0,1680.2,1722.25,333378.0,1709.9299999999998,1753.54,62.923846581434155,-5.252120235338907,-13.178879224708046,1730.39,1709.9299999999998,0,1,-0.8776978417266212,270387.75,1,0,0,0,-2.4444767019886737
2025-02-03,1670.0,1686.65,1665.05,1680.15,116425.0,1708.38,1747.905,47.23569350145493,-7.992669106497715,-12.141637201062936,1723.3400000000001,1708.3799999999999,0,0,-2.4444767019886737,259508.95,0,0,0,1,1.1368032616135393
2025-01-31,1688.95,1703.75,1684.05,1699.25,1956949.0,1708.28,1743.339,52.91846468317055,-8.52522562562126,-11.4183548859729,1716.77,1708.28,0,0,1.1368032616135393,347444.75,1,0,0,0,-0.420773870825375
