,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal,MA_5,MA_20,Above_MA5,Above_MA20,Price_Change,Volume_MA,High_Volume,RSI_Overbought,RSI_Oversold,Tomorrow_Up,Tomorrow_Change
2025-06-26,1469.95,1498.7,1465.1,1495.2,366253.0,1494.5300000000002,,53.05528612997092,9.830271057041044,12.558576761366709,1511.69,1494.5300000000002,0,1,-1.3752844563173938,763316.9,0,0,0,0,-1.8693151417870535
2025-06-25,1462.05,1472.0,1460.15,1467.25,143268.0,1496.6675,,45.14442916093533,6.13251692245899,11.267266754489697,1501.49,1496.6675,0,0,-1.8693151417870535,747335.4,0,0,0,0,-1.1722610325438754
2025-06-24,1466.75,1475.0,1443.3,1450.05,3665221.0,1498.5300000000002,,41.30380065441732,1.9894061806769516,9.40465790243624,1485.84,1498.5300000000002,0,0,-1.1722610325438754,854476.5,1,0,0,1,0.43446777697320194
2025-06-23,1442.7,1463.0,1442.0,1456.35,289434.0,1499.9375,,40.11299435028248,-0.8167460225126888,7.354179928031933,1476.98,1499.9375,0,0,0.43446777697320194,791090.85,0,0,0,1,0.5699179455488146
2025-06-20,1430.0,1470.0,1428.1,1464.65,690290.0,1499.3275,,35.45530030445613,-2.4052692690311237,5.397559270154322,1466.7,1499.3274999999999,0,0,0.5699179455488146,807748.55,0,0,0,0,-2.1165466152323065
2025-06-19,1430.0,1439.85,1426.0,1433.65,702530.0,1497.155,,29.647283126787443,-5.83249877857088,3.14719482251441,1454.39,1497.155,0,0,-2.1165466152323065,833533.65,0,0,1,0,-0.2650577198061055
2025-06-18,1430.0,1443.0,1425.55,1429.85,277714.0,1494.36,,21.898375032241432,-8.712636225360484,0.7715524844778364,1446.91,1494.3600000000001,0,0,-0.2650577198061055,840882.0,0,0,1,1,0.10140923873134255
2025-06-17,1438.0,1446.0,1425.8,1431.3,2874904.0,1491.6799999999998,,21.513737687921193,-10.754614796639771,-1.5365382496798017,1443.16,1491.6799999999998,0,0,0.10140923873134255,939988.75,1,0,1,1,0.5065325228812867
2025-06-16,1425.05,1441.9,1425.0,1438.55,350578.0,1489.3775,,26.160450764690083,-11.694611417490703,-3.570166891498578,1439.6,1489.3775,0,0,0.5065325228812867,856475.7,0,0,1,0,-0.7577074137151918
2025-06-13,1420.0,1435.35,1414.0,1427.65,313642.0,1486.0175000000002,,25.820974576271198,-13.096139923151668,-5.476872145366397,1432.2,1486.0175000000002,0,0,-0.7577074137151918,854927.85,0,0,1,1,0.8370398907295185
2025-06-12,1452.2,1456.85,1434.05,1439.6,284782.0,1482.1375,,30.342414396400855,-13.155393798156185,-7.0135504615192685,1433.39,1482.1375,1,0,0.8370398907295185,846219.05,0,0,0,1,0.6355932203389925
2025-06-11,1444.9,1468.0,1442.8,1448.75,654096.0,1478.6225,,30.027617373838822,-12.368606889938746,-8.085105089950327,1437.17,1478.6225,1,0,0.6355932203389925,851516.8,0,0,0,0,-0.7006039689387511
2025-06-10,1448.6,1453.4,1436.5,1438.6,481509.0,1473.6125,,32.92045141756121,-12.370420310028068,-8.942515941127517,1438.6299999999999,1473.6125,0,0,-0.7006039689387511,802525.35,0,0,0,1,0.6951202558042491
