,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal,MA_5,MA_20,Above_MA5,Above_MA20,Price_Change,Volume_MA,High_Volume,RSI_Overbought,RSI_Oversold,Tomorrow_Up,Tomorrow_Change
2025-07-11,3314.0,3337.25,3261.3501,3265.3999,453988.0,,,,13.16487813592039,8.497067996174835,3236.46998,,1,0,1.3092547778605246,,0,0,0,1,3.579962748207355
2025-07-10,3385.0,3399.75,3356.3501,3382.3,268234.0,,,,21.251899332697576,11.19643344860772,3271.22998,,1,0,3.579962748207355,,0,0,0,1,0.060612600892873125
2025-07-09,3416.6001,3416.6001,3366.8999,3384.3501,79903.0,,,87.56148183872794,27.14794057006202,14.533500640086611,3301.6099999999997,,1,0,0.060612600892873125,,0,1,0,1,0.6500509506980334
2025-07-08,3410.0,3424.0,3394.05,3406.3501,377142.0,,,88.20024719859093,32.55357496710894,18.2689447613714,3332.32002,,1,0,0.6500509506980334,,0,1,0,1,0.16439590281691618
2025-07-07,3420.8999,3426.3501,3408.2,3411.95,77567.0,,,86.65166095722648,36.58580604065446,22.038418263860464,3370.07002,,1,0,0.16439590281691618,,0,1,0,1,0.26377877753192003
2025-07-04,3401.1001,3426.0,3388.6499,3420.95,170988.0,,,86.40760095778295,39.76387841507358,25.665177655322847,3401.18004,,1,0,0.26377877753192003,,0,1,0,0,-0.5904792528391156
2025-07-03,3434.8999,3435.0,3398.1499,3400.75,113506.0,,,80.5042321541205,40.43601084449483,28.67353809701403,3404.8700400000002,,0,0,-0.5904792528391156,,0,1,0,1,0.6645622289200848
2025-07-02,3450.05,3489.8501,3420.1001,3423.3501,54493.0,,,86.02075483403533,41.91048877772528,31.35963902723118,3412.67004,,1,0,0.6645622289200848,,0,1,0,1,0.1781851058703987
2025-07-01,3460.95,3485.0,3414.45,3429.45,221565.0,3274.635015,,86.56414769616947,42.938812016640895,33.70248479782203,3417.2900199999995,3274.635015,1,1,0.1781851058703987,164865.9,1,1,0,1,0.9214305500882203
2025-06-30,3444.95,3465.0,3430.1499,3461.05,80588.0,3293.735015,,86.56957566601282,45.30931578266427,36.045461137242505,3427.11002,3293.7350149999997,1,1,0.9214305500882203,157681.25,0,1,0,0,-0.5171869808295204
2025-06-27,3455.0,3466.6499,3430.75,3443.1499,35961.0,3309.175005,,81.70515289686442,45.404035770251085,37.931089545711885,3431.55,3309.175005,1,1,-0.5171869808295204,154402.65,0,1,0,0,-0.043564760279535264
2025-06-26,3447.25,3451.0,3416.0,3441.6499,60021.0,3323.7500049999994,,80.0920367974577,44.83731674451201,39.320536834605385,3439.72998,3323.7500049999994,1,1,-0.043564760279535264,150294.55,0,1,0,1,0.11622332649232625
2025-06-25,3409.6001,3449.8999,3400.8999,3445.6499,18541.0,3337.064995,,79.10941008017798,44.14292160838704,40.28959001361439,3444.18994,3337.0649949999997,1,1,0.11622332649232625,147288.75,0,1,0,0,-1.6092726077597153
2025-06-24,3430.5,3442.8,3382.3999,3390.2,771522.0,3348.587495,,73.38280593671239,39.22981254890556,40.0768307388582,3436.3399399999994,3348.5874949999998,0,1,-1.6092726077597153,179510.6,1,1,0,1,0.09438676184296835
2025-06-23,3414.3,3429.3,3370.1001,3393.3999,136998.0,3360.337495,,70.11945928953156,35.17014920599331,39.09251953421064,3422.8099199999997,3360.3374949999998,0,1,0.09438676184296835,183022.15,0,1,0,1,1.2067602170908298
2025-06-20,3424.3501,3445.6001,3408.5,3434.3501,419497.0,3372.562495,,60.74748678608843,34.498764752764146,38.17154179037371,3421.0499599999994,3372.5624949999997,1,1,1.2067602170908298,199226.65,1,0,0,0,-0.294090576263617
2025-06-19,3448.7,3452.0,3413.3501,3424.25,53098.0,3383.349995,,57.97359793221502,32.850963968840915,37.10536393817303,3417.56998,3383.3499949999996,1,1,-0.294090576263617,197280.4,0,0,0,1,0.8162371322187223
2025-06-18,3524.3501,3539.45,3443.6499,3452.2,51232.0,3394.337495,,58.94981106780744,33.19808059850038,36.32269615049872,3418.8799999999997,3394.3374949999998,1,1,0.8162371322187223,193629.2,0,0,0,1,1.8263715891315702
2025-06-17,3510.0,3522.3,3488.2,3515.25,570631.0,3407.459995,,66.47001500636796,37.6630757137068,36.59110433638051,3443.8900000000003,3407.459995,1,1,1.8263715891315702,210346.7,1,0,0,0,-0.5661019842116422
2025-06-16,3423.25,3508.2,3423.25,3495.3501,237333.0,3421.0675,,61.463802322403005,39.25857709229968,37.12512775874551,3464.28004,3421.0674999999997,1,1,-0.5661019842116422,212640.4,1,0,0,0,-1.3804053562474383
