,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,MACD_Signal,MA_5,MA_20,Above_MA5,Above_MA20,Price_Change,Volume_MA,High_Volume,RSI_Overbought,RSI_Oversold,Tomorrow_Up,Tomorrow_Change
2025-07-09,2386.75,2439.7,2386.75,2422.6499,101893.0,,,46.82846380955863,-0.9250585471304476,4.210315000035825,2478.8700000000003,,0,0,0.5645337373653359,,0,0,0,0,-1.2238623500655188
2025-07-08,2400.05,2417.0,2386.1001,2393.0,50117.0,,,42.728480732319525,-5.559510507154755,2.1850937609598557,2452.21,,0,0,-1.2238623500655188,,0,0,0,1,0.7229419139155979
2025-07-07,2344.8,2415.0,2343.0,2410.3,219303.0,,,49.27007299270077,-7.956987753747853,0.0979289925606674,2431.02,,0,0,0.7229419139155979,,0,0,0,0,-2.924947102020492
2025-07-04,2321.45,2341.0,2312.2,2339.8,19062.0,,,37.172359015091416,-14.049513675809976,-2.7967417310750924,2394.9599800000005,,0,0,-2.924947102020492,,0,0,0,0,-1.1795879989742852
2025-07-03,2296.3999,2326.0,2296.3999,2312.2,79939.0,,,32.18993984385003,-20.2831049177571,-6.358171381395857,2375.5899799999997,,0,0,-1.1795879989742852,,0,0,0,0,-0.22705648300319625
2025-07-02,2290.1499,2308.8999,2287.0,2306.95,50905.0,,,26.28922237380631,-25.163752490118892,-10.174283575802006,2352.45,,0,0,-0.22705648300319625,,0,0,1,0,-0.4659832246039164
2025-07-01,2295.75,2302.25,2288.0,2296.2,31504.0,2432.97499,,26.674972314507244,-29.322572457664137,-14.048609286451017,2333.0899999999997,2432.9749899999997,0,0,-0.4659832246039164,79719.0,0,0,1,0,-0.06314780942425768
2025-06-30,2308.0,2316.8999,2288.0,2294.75,99915.0,2425.59999,,21.317795444587006,-32.2802774241095,-17.728887489044357,2309.98,2425.5999899999997,0,0,-0.06314780942425768,83917.0,1,0,1,1,0.4967817845081157
2025-06-27,2289.8999,2309.55,2280.0,2306.1499,21716.0,2420.152485,,18.922185697118465,-33.42086986636696,-20.890613383874136,2303.2499799999996,2420.152485,1,0,0.4967817845081157,83809.7,0,0,1,0,-1.1252477560110052
2025-06-26,2297.5,2297.5,2271.0,2280.2,43709.0,2412.327485,,16.032183890873142,-35.67222713873116,-23.86449080868943,2296.84998,2412.327485,0,0,-1.1252477560110052,83871.4,0,0,1,0,-0.09428997456362165
2025-06-25,2284.8,2290.6499,2271.2,2278.05,33958.0,2403.662485,,13.551586287820427,-37.14756530810337,-26.53371074332696,2291.0699799999998,2403.662485,0,0,-0.09428997456362165,84255.4,0,0,1,0,-0.6628476108953008
2025-06-24,2291.8,2302.55,2259.3501,2262.95,584907.0,2392.772485,,13.353566755536278,-38.907585159238806,-29.017870516791167,2284.4199799999997,2392.772485,0,0,-0.6628476108953008,113091.05,1,0,1,1,0.4463200689365898
2025-06-23,2258.05,2288.45,2258.05,2273.05,19202.0,2383.189985,,14.892665817250972,-39.11251847513631,-31.04292044632475,2280.07998,2383.189985,0,0,0.4463200689365898,112524.1,0,0,1,1,1.4011966300785161
2025-06-20,2291.05,2313.75,2291.05,2304.8999,35867.0,2373.989985,,30.900368421728203,-36.55756631658096,-32.14852280284604,2279.82998,2373.9899849999997,1,0,1.4011966300785161,112657.8,0,0,0,0,-0.46422406456784193
2025-06-19,2297.7,2308.0,2290.1001,2294.2,46597.0,2363.184985,,26.19089192009625,-34.90439172257311,-32.70076477812359,2282.62998,2363.184985,1,0,-0.46422406456784193,114102.95,0,0,1,1,0.13730712230843878
2025-06-18,2320.6499,2331.3999,2286.0,2297.3501,53137.0,2352.219995,,30.33915355291299,-32.98153629364015,-32.75700611047338,2286.49,2352.219995,1,0,0.13730712230843878,116080.55,0,0,0,1,1.3711449552247235
2025-06-17,2324.95,2334.1001,2313.8,2328.8501,448350.0,2342.3475000000003,,34.18139543374883,-28.809794290236823,-31.966585252798463,2299.67002,2342.3475000000003,1,0,1.3711449552247235,137076.5,1,0,0,0,-0.12881893944139966
2025-06-16,2319.1001,2336.1001,2313.0,2325.8501,203337.0,2332.827505,,46.3280015709422,-25.437159232692466,-30.65940548063446,2310.23004,2332.827505,1,0,-0.12881893944139966,130461.05,1,0,0,0,-0.2902164675186891
2025-06-13,2329.8,2329.8,2301.3,2319.1001,64783.0,2322.777505,,52.040246079679704,-23.00457808435885,-29.1272260837968,2313.07008,2322.777505,1,0,-0.2902164675186891,111529.4,0,0,0,1,0.6575826545822672
2025-06-12,2380.05,2385.0,2325.0,2334.3501,148758.0,2319.04251,,57.64939863104189,-19.70820127986235,-27.24222636249584,2321.1001,2319.04251,1,1,0.6575826545822672,117847.95,1,0,0,1,1.7906397159534793
2025-06-11,2395.3501,2402.0,2371.05,2376.1499,72293.0,2316.71751,,69.02214851807881,-13.791047773727769,-24.55062584113564,2336.86006,2316.71751,1,1,1.7906397159534793,116367.95,0,0,0,1,0.8080382470819769
2025-06-10,2399.0,2402.0,2379.55,2395.3501,279785.0,2316.835015,,72.07113480184483,-7.5675771057494785,-21.15263770631483,2350.1600599999997,2316.8350149999997,1,1,0.8080382470819769,127851.35,1,1,0,0,-0.11480576471890602
2025-06-09,2389.45,2397.8999,2379.3,2392.6001,81840.0,2315.95002,,69.71500088027447,-2.8191182231016683,-17.484743509952626,2363.5100599999996,2315.9500199999998,1,1,-0.11480576471890602,120978.2,0,0,0,0,-0.1567332543369826
2025-06-06,2370.75,2396.2,2370.75,2388.8501,72210.0,2318.402525,,77.56918425231378,0.6451215530905756,-13.857828896476304,2377.4600600000003,2318.402525,1,1,-0.1567332543369826,123635.6,0,1,0,0,-0.4918684516872829
2025-06-05,2363.0,2379.8,2348.7,2377.1001,36903.0,2321.64753,,73.96567818324604,2.4573623352707727,-10.594112802814076,2386.01006,2321.64753,0,1,-0.4918684516872829,121483.8,0,1,0,0,-0.595267317518533
2025-06-04,2352.1499,2367.25,2343.0,2362.95,47786.0,2324.44753,,74.30724355858037,2.770238841155333,-7.920798293459275,2383.3700799999997,2324.44753,0,1,-0.595267317518533,121327.85,0,1,0,0,-0.4570600308935857
2025-06-03,2369.95,2374.2,2342.45,2352.1499,213842.0,2327.245025,,69.16178819680795,2.1583018532905958,-5.904710280046362,2374.73004,2327.245025,0,1,-0.4570600308935857,130444.75,1,0,0,1,0.8843016340072563
2025-06-02,2342.25,2383.9,2342.25,2372.95,43839.0,2331.155025,,67.41745469548799,3.2485924172574414,-4.073855050663432,2370.80002,2331.155025,1,1,0.8843016340072563,127640.95,0,0,0,0,-0.9945426578731098
2025-05-30,2357.5,2375.0,2342.95,2349.35,65611.0,2333.31503,,63.241271085193596,2.250840802879793,-2.8088082616758814,2362.9,2333.3150299999998,0,1,-0.9945426578731098,129835.7,0,0,0,1,0.7810671036669659
2025-05-29,2364.05,2375.45,2356.0,2367.7,94160.0,2337.69003,,65.74173317288,2.8582821185068497,-1.6753130439522192,2361.01998,2337.69003,1,1,0.7810671036669659,132358.25,0,0,0,0,-0.2512987287240698
2025-05-28,2390.0,2390.0,2352.5,2361.75,28547.0,2341.87503,,58.31224106279776,2.841362798616501,-0.771928690515911,2360.7799800000003,2341.87503,1,1,-0.2512987287240698,132087.7,0,0,0,1,0.8150735683285726
2025-05-27,2393.75,2407.9,2360.7,2381.0,77765.0,2347.7775300000003,,62.87644705610965,4.286686156100132,0.2398383474770523,2366.55,2347.7775300000003,1,1,0.8150735683285726,106730.6,0,0,0,1,0.5354892902141861
2025-05-26,2359.1,2397.0,2359.1,2393.75,23017.0,2353.81253,,66.95430349175085,6.359212871671389,1.4637558996182232,2370.71,2353.81253,1,1,0.5354892902141861,106921.35,0,0,0,0,-1.5039164490861623
2025-05-23,2333.95,2364.5,2329.65,2357.75,38131.0,2356.455035,,54.85676024479835,5.109142328177768,2.192853509605164,2372.3900000000003,2356.455035,0,1,-1.5039164490861623,107034.55,0,0,0,0,-1.1324355847736167
2025-05-22,2354.0,2362.35,2313.5,2331.05,54923.0,2358.297535,,40.01333035135003,1.990868534018773,2.1524556135847,2365.06,2358.2975349999997,0,0,-1.1324355847736167,107450.85,0,0,0,1,1.3834967074923377
2025-05-21,2343.55,2375.85,2343.55,2363.3,31371.0,2361.59503,,43.29075575789522,2.0436306671172133,2.13069023598389,2365.37,2361.59503,0,1,1.3834967074923377,106362.55,0,0,0,0,-0.9139762196928136
2025-05-20,2385.1,2394.85,2338.65,2341.7,86719.0,2362.237525,2376.494006,40.12416749223801,0.3725875277846171,1.7790646757763406,2357.5099999999998,2362.2375249999996,0,0,-0.9139762196928136,88281.0,0,0,0,1,1.8042447794337502
2025-05-19,2380.95,2404.6,2378.8,2383.95,42908.0,2365.1425200000003,2375.328006,49.17284013554337,2.3681383498601463,1.8968807558149288,2355.55,2365.1425200000003,1,1,1.8042447794337502,80259.55,0,0,0,0,-0.1237442060445848
2025-05-16,2355.45,2386.0,2349.1,2381.0,18080.0,2368.237515,2374.646006,50.67847876289619,3.6727811815057976,2.252064085334463,2360.2,2368.237515,1,1,-0.1237442060445848,77924.4,0,0,0,0,-1.0856782864342662
2025-05-15,2351.5,2369.0,2340.1,2355.15,78626.0,2369.2775100000003,2373.015006,48.696089136683995,2.6230135668333787,2.3262545237814822,2365.02,2369.2775100000003,0,0,-1.0856782864342662,74417.8,1,0,0,0,-0.16984056217226318
2025-05-14,2362.15,2368.9,2338.85,2351.15,64530.0,2368.027515,2371.011006,49.8289600311461,1.456324476557711,2.1522674972074314,2362.59,2368.0275149999998,0,0,-0.16984056217226318,74029.65,0,0,0,1,0.3976777321736069
2025-05-13,2370.1,2398.8,2353.0,2360.5,210607.0,2366.28501,2368.606006,47.78351433149371,1.2616256383566906,1.9741382923616848,2366.35,2366.28501,0,0,0.3976777321736069,70570.75,1,0,0,1,0.9510696886252834
2025-05-12,2352.35,2387.0,2348.0,2382.95,305779.0,2365.802505,2366.971006,56.006435466571325,2.863240353209221,2.151959369838829,2366.15,2365.802505,1,1,0.9510696886252834,81767.7,1,0,0,0,-2.0562747854550034
2025-05-09,2324.1,2340.0,2302.0,2333.95,83143.0,2363.0575,2363.8720080000003,44.5625906234896,0.2215012972055774,1.765866599676537,2356.7400000000002,2363.0575,0,0,-2.0562747854550034,82314.35,1,0,0,1,0.912615951498541
2025-05-08,2369.95,2369.95,2341.0,2355.25,105168.0,2361.964995,2360.771008,49.00214921707092,-0.1694788517802408,1.3787965825366264,2356.7599999999998,2361.964995,0,0,0.912615951498541,85727.6,1,0,0,1,0.6241375650143155
2025-05-07,2371.0,2387.0,2355.05,2369.95,30357.0,2362.314995,2357.83701,48.27962011521093,0.6872051250384175,1.2404780260712711,2360.5199999999995,2362.3149949999997,1,1,0.6241375650143155,84856.15,0,0,0,1,0.4810228063883315
2025-05-06,2346.0,2389.0,2341.75,2381.35,29903.0,2363.775,2354.93801,48.06128830519072,2.2515215125486066,1.44268703325114,2364.6899999999996,2363.775,1,1,0.4810228063883315,75659.2,0,0,0,0,-1.3773699792134608
2025-05-05,2323.9,2354.75,2318.25,2348.55,45802.0,2362.555,2351.58401,48.54706253948202,0.8569925113670251,1.3255479852622625,2357.81,2362.555,0,0,-1.3773699792134608,75757.35,0,0,0,0,-1.0815183836835551
2025-05-02,2331.0,2343.55,2308.0,2323.15,48106.0,2361.245,2347.645008,48.74722486520773,-2.255512885499684,0.6093351086503276,2355.65,2361.245,0,0,-1.0815183836835551,74882.1,0,0,0,1,0.7791145642769504
2025-04-30,2322.0,2352.05,2315.45,2341.25,100266.0,2359.9225,2346.289008,46.339033704134124,-3.234747212094589,-0.1594819587415241,2352.85,2359.9224999999997,0,0,0.7791145642769504,75187.4,1,0,0,0,-0.7987186332087504
2025-04-29,2334.8,2334.8,2312.6,2322.55,63845.0,2357.9625,2344.28701,46.789606035205416,-5.446653042527032,-1.216916839261258,2343.37,2357.9625,0,0,-0.7987186332087504,76952.3,0,0,0,0,-0.13347398333729554
2025-04-28,2340.0,2349.0,2315.1,2319.45,60213.0,2354.885,2342.8160100000005,37.553068313392494,-7.363094302609625,-2.4461529492141403,2330.9900000000002,2354.8849999999998,0,0,-0.13347398333729554,76074.7,0,0,0,1,0.5238310806441326
2025-04-25,2326.05,2339.45,2294.3,2331.6,109709.0,2351.7775,2341.24201,40.79388743943344,-7.816847259754013,-3.5202922428409384,2327.6,2351.7774999999997,1,0,0.5238310806441326,80409.3,1,0,0,0,-0.2723451706982294
2025-04-24,2422.15,2486.5,2316.8,2325.25,238400.0,2350.1525,2340.95101,43.99115755627007,-8.587008026549029,-4.533635725258596,2328.0199999999995,2350.1524999999997,0,0,-0.2723451706982294,90422.75,1,0,0,1,4.16729383937211
2025-04-23,2418.95,2438.0,2393.05,2422.15,82343.0,2354.7075,2343.1500100000003,60.38923031899328,-1.4008488989347825,-3.907078198899573,2344.2,2354.7075,1,1,4.16729383937211,91793.75,0,0,0,0,-0.9516338789918088
2025-04-22,2365.0,2407.0,2354.9,2399.1,66805.0,2356.4975,2344.99301,55.43050084411929,2.414653914213432,-2.642731516215944,2359.5099999999998,2356.4975,1,1,-0.9516338789918088,93565.45,0,0,0,0,-2.0466008086365672
2025-04-21,2370.65,2370.65,2347.8,2350.0,49514.0,2356.9125,2346.06901,45.687737207171864,1.4761417701074606,-1.8189567233987451,2365.62,2356.9125,0,0,-2.0466008086365672,91705.2,0,0,0,1,1.0489361702127775
2025-04-17,2356.4,2379.5,2344.0,2374.65,47106.0,2356.4475,2347.66701,55.689124965054546,2.6826881694773874,-0.9186276263038682,2374.2300000000005,2356.4474999999998,1,1,1.0489361702127775,91915.1,0,0,0,0,-0.3158360179394859
2025-04-16,2374.7,2375.0,2353.7,2367.15,55654.0,2355.755,2348.887012,51.730154114568194,3.001241822899374,-0.1346536539011242,2382.61,2355.755,0,1,-0.3158360179394859,93793.8,0,0,0,0,-0.25769385125572475
2025-04-15,2393.0,2393.05,2345.4,2361.05,168189.0,2356.05,2350.504012,48.67283030122284,2.7316212062960403,0.4386013664349485,2370.3900000000003,2356.05,0,1,-0.25769385125572475,98271.95,1,0,0,1,0.23506490756231013
2025-04-11,2390.15,2393.0,2345.8,2366.6,202155.0,2356.8225,2352.275012,47.76142054940052,2.930595244340566,0.937000175608085,2363.8900000000003,2356.8225,1,1,0.23506490756231013,105153.2,1,0,0,0,-0.7246683005155075
2025-04-09,2289.4,2354.0,2289.4,2349.45,177878.0,2356.27,2354.005012,50.14340344168254,1.6889345435865837,1.0873870573126292,2363.78,2356.27,0,0,-0.7246683005155075,103516.75,1,0,0,0,-2.5580455000106417
2025-04-08,2260.5,2306.1,2252.4,2289.35,118104.0,2351.59,2354.331012,45.15064562410327,-4.0845573881183554,0.0529981236071198,2346.72,2351.5899999999997,0,0,-2.5580455000106417,94133.0,1,0,0,0,-1.712276410334801
2025-04-07,2140.05,2261.3,2140.05,2250.15,194101.0,2347.4,2353.236014,37.67586580086581,-11.680543517824844,-2.2937102856612035,2323.3199999999997,2347.4,0,0,-1.712276410334801,99680.9,1,0,0,0,-0.2533164455703063
2025-04-04,2239.65,2267.0,2222.15,2244.45,82603.0,2341.86,2352.241014,39.0493550196298,-17.95212955640136,-5.4253942262655865,2300.0,2341.8599999999997,0,0,-0.2533164455703063,98552.65,0,0,0,1,0.03341575887187975
2025-04-03,2211.4,2252.0,2211.4,2245.2,31331.0,2335.6225000000004,2351.198012,39.520112914608326,-22.60127245274134,-8.860569947428614,2275.72,2335.6225000000004,0,0,0.03341575887187975,98601.35,0,0,0,0,-0.30509531444860016
2025-04-02,2232.0,2249.0,2191.5,2238.35,63140.0,2328.4725,2349.38801,36.63848688923915,-26.531385337007123,-12.394733087787571,2253.4999999999995,2328.4725,0,0,-0.30509531444860016,100263.2,0,0,0,0,-0.2099760984653809
2025-04-01,2260.05,2284.6,2220.3,2233.65,97007.0,2322.7275,2347.544008,36.81255398790671,-29.68226385743037,-15.852239290587208,2242.3599999999997,2322.7275,0,0,-0.2099760984653809,102823.45,0,0,0,1,1.1505831262731414
2025-03-28,2249.95,2295.95,2240.45,2259.35,52742.0,2319.5375,2346.3490060000004,20.517928286852495,-29.765811806935744,-18.63495382532335,2244.2,2319.5375,1,0,1.1505831262731414,103055.25,0,0,1,0,-1.0002876933631333
2025-03-27,2243.85,2260.5,2210.0,2236.75,72835.0,2314.3125,2344.397004,20.551423907128537,-31.292002638911526,-21.16636361094077,2242.66,2314.3125,0,0,-1.0002876933631333,101683.7,0,0,1,1,0.31742483514025643
2025-03-26,2279.7,2279.7,2236.45,2243.85,151630.0,2310.3775,2341.751006,27.28439974320554,-31.56546357620209,-23.246183619044704,2242.39,2310.3774999999996,1,0,0.31742483514025643,106072.95,1,0,1,1,1.1966040510729359
2025-03-25,2260.0,2291.95,2243.2,2270.7,249719.0,2307.94,2339.258004,27.962688149247256,-29.280900414004464,-24.45312698502438,2248.8599999999997,2307.94,1,0,1.1966040510729359,115548.25,1,0,1,0,-0.6407715682388626
2025-03-24,2248.0,2266.0,2240.7,2256.15,109001.0,2304.1675,2336.529002,27.151090983943888,-28.316521087220732,-25.225805809042456,2253.3599999999997,2304.1675,1,0,-0.6407715682388626,115512.85,0,0,1,0,-0.3856126587328146
2025-03-21,2245.0,2253.0,2225.7,2247.45,137371.0,2300.2775,2333.701,26.863543788187215,-27.93142912926669,-25.76693047509236,2250.98,2300.2775,0,0,-0.3856126587328146,110461.4,1,0,1,0,-0.2513960266079196
2025-03-20,2201.5,2248.45,2188.5,2241.8,109297.0,2291.26,2330.994998,24.592833876221448,-27.761594276309552,-26.165863236518348,2251.9900000000002,2291.2599999999998,0,0,-0.2513960266079196,111809.1,0,0,1,0,-1.8288875011151728
2025-03-19,2209.75,2213.15,2193.4,2200.8,135617.0,2281.3450000000003,2327.751998,22.41603265912039,-30.579547451801773,-27.048600081668376,2243.38,2281.3450000000003,0,0,-1.8288875011151728,115249.7,1,0,1,1,0.038622319156655927
2025-03-18,2190.0,2215.0,2178.8,2201.65,162523.0,2273.9275,2324.742,29.138915318743997,-32.37103829058424,-28.113087725471026,2229.5700000000006,2273.9275000000002,0,0,0.038622319156655927,120900.15,1,0,1,0,-1.3898666908909174
2025-03-17,2175.8,2191.95,2156.5,2171.05,172285.0,2263.7475,2320.704,30.381944444444372,-35.844626340537616,-29.65939545083119,2212.55,2263.7475,0,0,-1.3898666908909174,127159.1,1,0,0,1,0.22109117708020154
2025-03-13,2200.95,2210.7,2166.0,2175.85,108954.0,2254.1825,2317.234,32.90981564524154,-37.77492631015366,-31.282501624666413,2198.2300000000005,2254.1825,0,0,0.22109117708020154,129824.1,0,0,0,1,0.7813038582622944
2025-03-12,2223.7,2230.0,2184.8,2192.85,126214.0,2245.7725,2313.737,37.93500806637467,-37.50157721260757,-32.52631674346281,2188.44,2245.7725,1,0,0.7813038582622944,127725.35,0,0,0,1,1.114987345235674
2025-03-11,2243.95,2261.55,2211.0,2217.3,65757.0,2238.3075,2310.848,45.512683862715875,-34.91088129324544,-33.00322965378992,2191.7400000000002,2238.3075,1,0,1.114987345235674,120905.45,0,0,0,1,1.3732918414287587
2025-03-10,2218.8,2267.4,2195.0,2247.75,39081.0,2233.2225,2308.183,52.708413369189394,-30.05571249254399,-32.413726221174265,2200.96,2233.2225,1,1,1.3732918414287587,113965.6,0,0,0,0,-1.9552886219552756
2025-03-07,2228.7,2228.7,2188.9,2203.8,54634.0,2228.945,2304.384,40.028720157960876,-29.4132555597198,-31.81363208858493,2207.5099999999998,2228.945,0,0,-1.9552886219552756,110792.1,0,0,0,1,0.7146746528723158
2025-03-06,2177.0,2229.4,2164.15,2219.55,126319.0,2227.415,2301.62,46.83474420316528,-27.31894483297674,-30.914694637105647,2216.25,2227.415,1,0,0.7146746528723158,107403.0,1,0,0,0,-2.171611362663617
2025-03-05,2151.1,2190.9,2151.0,2171.35,21119.0,2223.76,2298.426,38.41112531969306,-29.20988237544543,-30.57373218466508,2211.9500000000003,2223.76,0,0,-2.171611362663617,104328.8,0,0,0,0,-0.7092361894673882
2025-03-04,2179.05,2181.35,2136.0,2155.95,95062.0,2219.2975,2294.279,30.960676953708273,-31.58640633742698,-30.77626701526903,2199.68,2219.2974999999997,0,0,-0.7092361894673882,107515.35,0,0,0,1,0.9740485632783624
2025-03-03,2202.0,2202.0,2158.55,2176.95,153160.0,2216.2275,2290.984,37.13450292397655,-31.41385489454251,-30.9037845911497,2185.52,2216.2275,0,0,0.9740485632783624,112016.35,1,0,0,1,0.6821470405843133
2025-02-28,2245.0,2250.0,2186.85,2191.8,86676.0,2214.135,2287.141,41.13712374581946,-29.73649800720113,-30.67032727432194,2183.12,2214.1349999999998,1,0,0.6821470405843133,111499.8,0,0,0,1,2.5002281230039003
2025-02-27,2272.0,2272.0,2233.55,2246.6,38133.0,2213.4975,2284.453,50.66097493803357,-23.71351065816407,-29.27896395090897,2188.5299999999997,2213.4975,1,1,2.5002281230039003,110769.35,0,0,0,1,0.6053592094720894
2025-02-25,2242.4,2269.0,2238.8,2260.2,94689.0,2214.67,2282.554,58.847184986595124,-17.639875710183787,-26.95114630252116,2206.3,2214.67,1,1,0.6053592094720894,111862.05,0,0,0,0,-0.7963897000265452
2025-02-24,2236.9,2251.85,2219.0,2242.2,35987.0,2214.5875,2280.375,55.74606773416462,-14.115766547958629,-24.384070351394467,2223.55,2214.5875,1,1,-0.7963897000265452,106079.9,0,0,0,0,-0.02675943270001868
2025-02-21,2245.75,2251.0,2227.4,2241.6,118305.0,2213.1325,2277.9970000000003,60.926126684218644,-11.241701248065963,-21.75559653055332,2236.48,2213.1324999999997,1,1,-0.02675943270001868,99509.2,1,0,0,1,0.32342969307637137
2025-02-20,2254.55,2256.7,2228.0,2248.85,18644.0,2212.7675000000004,2275.315,61.22041192745158,-8.283638686922586,-19.06120496168329,2247.8900000000003,2212.7675000000004,1,1,0.32342969307637137,94991.35,0,0,0,1,0.06225404095427933
2025-02-19,2304.5,2305.0,2247.2,2250.25,27701.0,2212.9075000000003,2273.641,59.26703261220536,-5.760018125444731,-16.400967594321937,2248.62,2212.9075000000003,1,1,0.06225404095427933,89507.85,0,0,0,1,2.024219531163207
2025-02-18,2334.95,2334.95,2289.1,2295.8,22883.0,2215.6075,2272.452,61.8651753325272,-0.0843952941850147,-13.137653134183028,2255.74,2215.6075,1,1,2.024219531163207,85187.15,0,0,0,1,1.43958532973254
2025-02-17,2317.35,2333.3,2300.05,2328.85,64066.0,2222.01,2271.63,62.16256748650269,6.999177739302013,-9.110286959375909,2273.07,2222.0099999999998,1,1,1.43958532973254,81609.6,0,0,0,0,-0.46374820190221433
2025-02-14,2320.0,2365.85,2313.6,2318.05,43845.0,2227.83,2270.364,69.02581182348044,11.607836273207797,-4.966662312768537,2288.3599999999997,2227.83,1,1,-0.46374820190221433,75675.7,0,0,0,1,0.2588382476650608
2025-02-13,2250.1,2346.1,2250.1,2324.05,96268.0,2235.4800000000005,2269.874,67.98623063683304,15.564858982291298,-0.8603580536847177,2303.4000000000005,2235.4800000000005,1,1,0.2588382476650608,71874.85,1,0,0,1,0.3377724231406365
2025-02-12,2326.0,2340.0,2306.0,2331.9,54919.0,2243.2825,2270.049,82.09074555266848,19.113807359253315,3.1344750289588097,2319.73,2243.2825,1,1,0.3377724231406365,69173.1,0,1,0,0,-0.7504609974698706
2025-02-11,2375.0,2377.55,2296.3,2314.4,128230.0,2249.36,2269.512,81.40733399405363,20.28069546840697,6.563719116886845,2323.45,2249.3599999999997,0,1,-0.7504609974698706,69273.9,1,1,0,1,2.1236605599723513
2025-02-10,2371.95,2398.2,2353.15,2363.55,52992.0,2256.6725,2270.3320000000003,83.27389443651937,24.88403207165129,10.22778170787256,2330.3900000000003,2256.6724999999997,1,1,2.1236605599723513,68635.65,0,1,0,1,0.004230923822223787
2025-02-07,2382.95,2382.95,2336.85,2363.65,28696.0,2262.4675,2271.216,82.3451910408433,28.215019847330492,13.82522933578993,2339.51,2262.4674999999997,1,1,0.004230923822223787,68116.4,0,1,0,1,0.4167283650286624
2025-02-06,2394.15,2408.0,2361.0,2373.5,62946.0,2270.9525000000003,2272.054,78.74943362029916,31.288876929421804,17.317958854536332,2349.4,2270.9525000000003,1,1,0.4167283650286624,68532.0,0,1,0,1,0.7120286496734796
2025-02-05,2444.15,2446.0,2385.55,2390.4,60409.0,2279.495,2273.357,79.06250000000013,34.68858523559584,20.79208413076417,2361.1,2279.495,1,1,0.7120286496734796,65236.5,0,1,0,1,2.0707831325301296
2025-02-04,2464.1,2464.1,2403.0,2439.9,120825.0,2292.9225,2273.712,88.68884540117429,40.90515317135987,24.81469793889807,2386.2,2292.9224999999997,1,1,2.0707831325301296,70221.8,1,1,0,1,0.061477929423348066
2025-02-03,2509.8,2518.8,2418.0,2441.4,164795.0,2307.195,2274.558,88.96255850234019,45.42916078368671,28.937590507867903,2401.77,2307.195,1,1,0.061477929423348066,73708.45,1,1,0,1,1.2247071352502692
2025-01-31,2401.5,2478.0,2401.5,2471.3,88899.0,2321.9125,2276.984,89.85844830675515,50.84085728607579,33.31824386351977,2423.3,2321.9125,1,1,1.2247071352502692,70495.4,1,1,0,0,-2.4157326103670274
